series,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64
series_69,0.06639383733272552,0.16985712945461273,0.24071818590164185,0.3730963170528412,-0.02625606581568718,0.20874056220054626,-0.1946309506893158,-0.04062921553850174,-0.17015503346920013,-0.04381795600056648,-0.1795770227909088,-0.19652210175991058,-0.15612323582172394,0.19312125444412231,-0.09450986981391907,-0.32306334376335144,-0.313787579536438,-0.0747271254658699,0.26061180233955383,-0.19816385209560394,-0.13197249174118042,-0.00172641989775002,0.3254773020744324,0.10670191049575806,0.06723134964704514,0.019487570971250534,0.2085522562265396,0.22482825815677643,0.09005426615476608,-0.11800386756658554,-0.3039061725139618,0.09485311061143875,0.04691565781831741,-0.15415270626544952,0.01047500316053629,0.09176985919475555,-0.03187010437250137,-0.366944283246994,-0.1831408143043518,0.4089612364768982,-0.02265039272606373,-0.12802746891975403,0.1339939534664154,0.016485141590237617,0.16810594499111176,-0.03783421218395233,-0.29631534218788147,-0.20444971323013306,0.25422751903533936,-0.24986238777637482,-0.2589367628097534,0.17643186450004578,0.14851221442222595,0.40601977705955505,0.13512152433395386,-0.04627237096428871,-0.40703946352005005,0.02211260236799717,-0.2789773941040039,-0.16603197157382965,-0.046370040625333786,-0.43235328793525696,0.0746026411652565,-0.026772813871502876
series_70,0.043599847704172134,0.17228050529956818,0.23638537526130676,0.3932773470878601,0.020483262836933136,0.2527511417865753,-0.23067885637283325,-0.045837678015232086,-0.2244393527507782,-0.006801491603255272,-0.15938718616962433,-0.24497461318969727,-0.22914965450763702,0.22974218428134918,-0.079336017370224,-0.3902023732662201,-0.39582622051239014,-0.12361016869544983,0.26803284883499146,-0.30305755138397217,-0.13218092918395996,-0.059692010283470154,0.3751203119754791,0.1363230049610138,0.06542231142520905,0.05525635555386543,0.24618957936763763,0.2918568253517151,0.0028841448947787285,-0.11526846140623093,-0.3179563879966736,0.061752885580062866,0.06498375535011292,-0.19991640746593475,0.0048387437127530575,0.09138260781764984,-0.07593944668769836,-0.4119533896446228,-0.19592757523059845,0.47109588980674744,0.0012456674594432116,-0.08002037554979324,0.15892371535301208,0.027489932253956795,0.1942632645368576,-0.01857079565525055,-0.33133140206336975,-0.19746267795562744,0.3189700245857239,-0.26671871542930603,-0.30849963426589966,0.2058732509613037,0.19806905090808868,0.4304293990135193,0.13510769605636597,-0.0852668434381485,-0.4350638687610626,0.047810036689043045,-0.36072513461112976,-0.26024574041366577,-0.07606177777051926,-0.48557227849960327,0.07440106570720673,0.01256581861525774
series_71,0.04763063043355942,0.03270309790968895,0.13990150392055511,0.2145703285932541,-0.02882196381688118,0.11964120715856552,-0.04770204424858093,-0.005524598062038422,-0.07772336900234222,0.036071185022592545,-0.10751014947891235,-0.17065830528736115,-0.1538151204586029,0.0817093476653099,-0.12188703566789627,-0.18444041907787323,-0.24016757309436798,-0.05430302023887634,0.1160036101937294,-0.14391450583934784,-0.05208243802189827,0.003875958500429988,0.18144595623016357,0.13894152641296387,0.10272842645645142,0.09860203415155411,0.1122262105345726,0.1172722578048706,0.06331918388605118,-0.06389833986759186,-0.11449287831783295,0.02720951847732067,0.08622957020998001,-0.10640209168195724,-0.019760461524128914,0.07811351120471954,-0.06390652060508728,-0.21548870205879211,-0.08913824707269669,0.24774070084095,-0.061105575412511826,-0.021341143175959587,0.08393488079309464,0.040258195251226425,0.07643067836761475,-0.05475005507469177,-0.1654997318983078,-0.06980648636817932,0.13869017362594604,-0.0800192579627037,-0.10033220797777176,0.18872740864753723,0.10399976372718811,0.20246106386184692,0.06506185233592987,-0.003806893713772297,-0.23533795773983002,-0.0057071479968726635,-0.16807782649993896,-0.12432879954576492,-0.014429064467549324,-0.17186588048934937,0.07653992623090744,-0.027794815599918365
series_72,0.05735412985086441,0.2179080694913864,0.3069179654121399,0.4376889765262604,0.0054143136367201805,0.269621878862381,-0.25806254148483276,-0.037501901388168335,-0.2104966938495636,-0.06621729582548141,-0.19952425360679626,-0.20882080495357513,-0.16949324309825897,0.2518262565135956,-0.10539078712463379,-0.37667688727378845,-0.368740975856781,-0.10189446806907654,0.31862780451774597,-0.24150709807872772,-0.16526047885417938,-0.03944797068834305,0.3818438947200775,0.1343768686056137,0.08462145924568176,0.0056305332109332085,0.26758503913879395,0.28641989827156067,0.07422604411840439,-0.1432105153799057,-0.37830933928489685,0.10320378094911575,0.0567016676068306,-0.16985927522182465,0.03586981073021889,0.08986470103263855,-0.04178391024470329,-0.4496558904647827,-0.22911863029003143,0.47740334272384644,0.0029134016949683428,-0.15749745070934296,0.1627373993396759,0.021446125581860542,0.21458649635314941,-0.02475685626268387,-0.35418692231178284,-0.25281578302383423,0.32423025369644165,-0.34059855341911316,-0.3252728581428528,0.18615365028381348,0.18487296998500824,0.4887579679489136,0.15419483184814453,-0.07465709000825882,-0.46525415778160095,0.021309467032551765,-0.3586389720439911,-0.2122989296913147,-0.08473207801580429,-0.5371222496032715,0.07938533276319504,-0.013915854506194592
series_73,0.058050114661455154,0.2521251142024994,0.349038690328598,0.4802258312702179,0.0010454795556142926,0.2818676233291626,-0.2883799076080322,-0.044595327228307724,-0.23383061587810516,-0.08141516149044037,-0.2148643285036087,-0.18989355862140656,-0.1848175823688507,0.2838756740093231,-0.10793206095695496,-0.42121458053588867,-0.37135449051856995,-0.10528874397277832,0.3428378701210022,-0.23518644273281097,-0.18652090430259705,-0.047797203063964844,0.37762075662612915,0.15202945470809937,0.09109903126955032,-0.01317752618342638,0.28428158164024353,0.2957257032394409,0.08170872181653976,-0.1527666598558426,-0.4148288667201996,0.10040450841188431,0.04813453555107117,-0.17198364436626434,0.035863324999809265,0.09208478033542633,-0.029158541932702065,-0.4805407226085663,-0.2396070510149002,0.49755895137786865,0.005585966166108847,-0.19565415382385254,0.1753065586090088,0.020725594833493233,0.2224368453025818,-0.02795775979757309,-0.3601042330265045,-0.27068662643432617,0.35627368092536926,-0.36874550580978394,-0.34989112615585327,0.18677671253681183,0.1988885998725891,0.5127640962600708,0.15318842232227325,-0.07370785623788834,-0.4910895824432373,0.029546933248639107,-0.3700866401195526,-0.2038276642560959,-0.09829256683588028,-0.5936134457588196,0.06867031008005142,-0.0123606501147151
series_74,0.05259266123175621,0.20360207557678223,0.2836783230304718,0.43033915758132935,0.02154061570763588,0.2808711528778076,-0.24847647547721863,-0.051819078624248505,-0.23629209399223328,-0.03679471090435982,-0.18835225701332092,-0.23440325260162354,-0.224464550614357,0.2590164542198181,-0.10237441956996918,-0.4093706011772156,-0.42652249336242676,-0.12424193322658539,0.2858130931854248,-0.2994930148124695,-0.13154934346675873,-0.07055717706680298,0.3883219063282013,0.15750429034233093,0.0607428103685379,0.046615954488515854,0.26633939146995544,0.3041861951351166,0.021889295428991318,-0.11693598330020905,-0.35564368963241577,0.07755453139543533,0.06679949909448624,-0.2029804289340973,0.007773806806653738,0.09899423271417618,-0.06300941854715347,-0.4461787939071655,-0.2152145653963089,0.4968048334121704,-0.0024737741332501173,-0.09425408393144608,0.18353694677352905,0.03116677887737751,0.2089414745569229,-0.02505655586719513,-0.342205673456192,-0.22584517300128937,0.33723360300064087,-0.2856210172176361,-0.3205258846282959,0.21250177919864655,0.21811087429523468,0.47077488899230957,0.1343914419412613,-0.07311268150806427,-0.4614883363246918,0.03944772109389305,-0.3719440996646881,-0.2565423548221588,-0.09019850939512253,-0.5366196036338806,0.08307845890522003,0.006965463515371084
series_75,0.0684320330619812,0.19919924437999725,0.2404722273349762,0.3966182768344879,0.018079224973917007,0.23751099407672882,-0.2335304468870163,-0.053785502910614014,-0.2179848551750183,-0.04404706135392189,-0.18123775720596313,-0.20106248557567596,-0.20399299263954163,0.23249982297420502,-0.07818126678466797,-0.3812686502933502,-0.35702502727508545,-0.11780713498592377,0.28993019461631775,-0.25575006008148193,-0.13762803375720978,-0.0614686980843544,0.3494572341442108,0.1261872500181198,0.05220431089401245,0.019531425088644028,0.2336069792509079,0.27488410472869873,0.038760121911764145,-0.10067050904035568,-0.33230772614479065,0.06691043823957443,0.06886337697505951,-0.18354760110378265,0.01625112257897854,0.07720833271741867,-0.03627422824501991,-0.3820423185825348,-0.2217078059911728,0.44219303131103516,0.009179134853184223,-0.12375161051750183,0.15041014552116394,0.00913250632584095,0.18843458592891693,-0.027640141546726227,-0.32706451416015625,-0.20497645437717438,0.30914151668548584,-0.276676207780838,-0.3143536150455475,0.19527967274188995,0.17778873443603516,0.440592885017395,0.13001248240470886,-0.05853654444217682,-0.4259971082210541,0.05413651838898659,-0.3357703387737274,-0.21859727799892426,-0.09790762513875961,-0.49766650795936584,0.056481871753931046,0.008065287955105305
series_76,0.05837368220090866,0.24500687420368195,0.3452053964138031,0.45984652638435364,0.02425626665353775,0.28157874941825867,-0.30028146505355835,-0.04463724046945572,-0.22516168653964996,-0.07753272354602814,-0.2093820869922638,-0.19597694277763367,-0.18750853836536407,0.27913179993629456,-0.10635103285312653,-0.41627994179725647,-0.3794632852077484,-0.11679898202419281,0.3378661870956421,-0.25244390964508057,-0.18962934613227844,-0.06210184097290039,0.3927600383758545,0.15544728934764862,0.09413966536521912,-0.007901695556938648,0.2902102470397949,0.3026410639286041,0.0778253898024559,-0.15697081387043,-0.4036189019680023,0.09473703056573868,0.06336428225040436,-0.1723795086145401,0.05121510103344917,0.08233410865068436,-0.034792330116033554,-0.477774441242218,-0.247390016913414,0.49999070167541504,0.020908867940306664,-0.17909280955791473,0.15953950583934784,0.017031433060765266,0.22900469601154327,-0.027592405676841736,-0.37266775965690613,-0.27477991580963135,0.3481084704399109,-0.37361663579940796,-0.35731562972068787,0.1923626810312271,0.19881434738636017,0.5080570578575134,0.15952587127685547,-0.07346085458993912,-0.48390424251556396,0.035476651042699814,-0.3818046748638153,-0.2255711704492569,-0.10243214666843414,-0.5796944499015808,0.06208952143788338,-0.006769830826669931
series_77,0.06362355500459671,0.25270938873291016,0.3196990191936493,0.4684118926525116,0.013035825453698635,0.2699327766895294,-0.29343101382255554,-0.048959676176309586,-0.23744982481002808,-0.066924549639225,-0.20697490870952606,-0.1819358617067337,-0.20121105015277863,0.2864137887954712,-0.09469474852085114,-0.4270896315574646,-0.3749037981033325,-0.12763236463069916,0.334619402885437,-0.25564050674438477,-0.1797618269920349,-0.06738819181919098,0.3730199635028839,0.16018684208393097,0.07895997911691666,-0.01538162399083376,0.2741289436817169,0.30039533972740173,0.048392873257398605,-0.13588981330394745,-0.4009411036968231,0.08145999908447266,0.06578578054904938,-0.17883846163749695,0.03540809080004692,0.07589928805828094,-0.03207656368613243,-0.450786292552948,-0.2475465089082718,0.4941680133342743,0.018909087404608727,-0.1804443746805191,0.17038944363594055,0.020010875537991524,0.22117926180362701,-0.017245091497898102,-0.3615102469921112,-0.256675660610199,0.36180782318115234,-0.3505455255508423,-0.35361552238464355,0.1895354986190796,0.1944381445646286,0.5020011067390442,0.14466023445129395,-0.07806888967752457,-0.47590404748916626,0.04919460788369179,-0.37969082593917847,-0.2204475998878479,-0.11560419946908951,-0.5803558230400085,0.054557930678129196,0.015302714891731739
series_78,0.0523521788418293,0.17287461459636688,0.23358933627605438,0.3803960680961609,-0.004296095110476017,0.2213919460773468,-0.21049925684928894,-0.0463360920548439,-0.19537805020809174,-0.036134880036115646,-0.1731237918138504,-0.1919725090265274,-0.1741693615913391,0.205391526222229,-0.07525759190320969,-0.3338194787502289,-0.32516175508499146,-0.09127934277057648,0.27622076869010925,-0.23340408504009247,-0.14606145024299622,-0.03332129865884781,0.3482901453971863,0.12642787396907806,0.06713689118623734,0.012670072726905346,0.2039278894662857,0.25947654247283936,0.058801498264074326,-0.11683855205774307,-0.3003194332122803,0.07559378445148468,0.053526781499385834,-0.16966335475444794,0.023331141099333763,0.07870136201381683,-0.04505806416273117,-0.37101149559020996,-0.19446364045143127,0.42349758744239807,-0.008222791366279125,-0.12194515019655228,0.13494205474853516,0.020237164571881294,0.18659396469593048,-0.02389981597661972,-0.3190232217311859,-0.19977903366088867,0.2860688269138336,-0.2679294943809509,-0.28276684880256653,0.18546536564826965,0.1592266708612442,0.41024354100227356,0.1227022260427475,-0.05970427021384239,-0.40677881240844727,0.04554889723658562,-0.3070918619632721,-0.19443196058273315,-0.06148868799209595,-0.4444596767425537,0.056148383766412735,-0.005360799375921488
series_79,0.06301172822713852,0.16059009730815887,0.23911625146865845,0.3582575023174286,-0.009831679053604603,0.21021819114685059,-0.1989649534225464,-0.03710893169045448,-0.16248659789562225,-0.04253166913986206,-0.17464488744735718,-0.1940041333436966,-0.15740680694580078,0.18871614336967468,-0.09257683157920837,-0.30439531803131104,-0.320235937833786,-0.09455612301826477,0.26102325320243835,-0.21333268284797668,-0.13375592231750488,-0.01998884417116642,0.33725783228874207,0.12670640647411346,0.07280123233795166,0.02215767279267311,0.20814329385757446,0.23294197022914886,0.07345234602689743,-0.11727992445230484,-0.2905808687210083,0.08724189549684525,0.05945218354463577,-0.15837462246418,0.02912863902747631,0.08154284209012985,-0.041413966566324234,-0.36302512884140015,-0.18964381515979767,0.40578073263168335,-0.005402958486229181,-0.11746228486299515,0.12474238872528076,0.026686282828450203,0.173927441239357,-0.03273036330938339,-0.30645182728767395,-0.20225790143013,0.2576459050178528,-0.260493665933609,-0.2637616991996765,0.1816704273223877,0.14885243773460388,0.40053167939186096,0.1328478753566742,-0.05067892000079155,-0.3937651216983795,0.027201587334275246,-0.3009283244609833,-0.1891930252313614,-0.0594041533768177,-0.4149578809738159,0.07254187017679214,-0.013748067431151867
