series,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64
series_49,0.022675227373838425,0.34312304854393005,0.36099526286125183,0.49139460921287537,-0.09483782947063446,0.2634246051311493,-0.5483049154281616,-0.06590075045824051,-0.39423540234565735,-0.13429559767246246,-0.39607366919517517,-0.18377470970153809,-0.1746787577867508,0.2785818576812744,-0.00033476404496468604,-0.5010329484939575,-0.5779281854629517,0.16346141695976257,0.21071472764015198,-0.2745848298072815,-0.3089481592178345,0.13123750686645508,0.32924067974090576,0.16244052350521088,0.0703076496720314,-0.2548762857913971,0.285836398601532,0.29247501492500305,0.30466732382774353,-0.15901495516300201,-0.426577627658844,-0.014155830256640911,0.0867108628153801,-0.22224685549736023,-0.0789819061756134,0.023646634072065353,-0.03746639937162399,-0.6141131520271301,0.0012274219188839197,0.3383868634700775,0.03470805659890175,-0.20473907887935638,0.3641287088394165,-0.24021123349666595,0.41947805881500244,-0.18132051825523376,-0.302727609872818,-0.3281615376472473,0.04290524125099182,-0.21338579058647156,-0.24040324985980988,0.03390458598732948,0.32336077094078064,0.3091066777706146,0.1580384224653244,0.2545064091682434,-0.5743567943572998,-0.04697541519999504,-0.3195332884788513,-0.04029320180416107,-0.06861192733049393,-0.8245306015014648,-0.10918606072664261,-0.09655685722827911
series_50,-0.021953780204057693,0.3753001391887665,0.3831554651260376,0.5151548385620117,0.0071332696825265884,0.32655826210975647,-0.6217356324195862,-0.13530124723911285,-0.48111891746520996,-0.21318812668323517,-0.5241870284080505,-0.2910812497138977,-0.2224472612142563,0.3247832655906677,0.018102044239640236,-0.6160191297531128,-0.7782517075538635,0.23738954961299896,0.24253980815410614,-0.4990333616733551,-0.32184332609176636,0.10796786844730377,0.4906004071235657,0.2024456411600113,0.008146367035806179,-0.25533005595207214,0.2531232535839081,0.38607385754585266,0.23026248812675476,-0.15637807548046112,-0.43424054980278015,-0.02198043093085289,0.12691718339920044,-0.28568607568740845,-0.0630616694688797,0.015106097795069218,-0.1428566575050354,-0.6380185484886169,0.04626011848449707,0.39567336440086365,0.07692693918943405,-0.0737614706158638,0.44903287291526794,-0.321931928396225,0.5039733648300171,-0.2633213400840759,-0.3316749036312103,-0.3620123565196991,-0.01029596570879221,-0.08351138234138489,-0.2072208821773529,-0.030693382024765015,0.42262861132621765,0.3357773721218109,0.1118544265627861,0.30949079990386963,-0.5775123834609985,-0.07068220525979996,-0.3519805371761322,-0.03964221477508545,-0.08165536820888519,-0.9445712566375732,-0.17383067309856415,-0.09450426697731018
series_51,-0.04109451547265053,0.4857989251613617,0.42275092005729675,0.5249056816101074,-0.07620880007743835,0.3402811288833618,-0.8402413725852966,-0.06413894146680832,-0.5271319150924683,-0.2234814614057541,-0.6261615753173828,-0.2266973853111267,-0.15593597292900085,0.379970908164978,0.055443502962589264,-0.6667526960372925,-0.852254331111908,0.2854633927345276,0.2674800455570221,-0.5426772832870483,-0.4409540295600891,0.18825416266918182,0.5398244261741638,0.2506888508796692,0.007166909985244274,-0.3711017072200775,0.2625589370727539,0.33361971378326416,0.24024902284145355,-0.17619282007217407,-0.5236158967018127,0.040847767144441605,0.08638886362314224,-0.3198462724685669,-0.11163541674613953,-0.034752100706100464,-0.23007619380950928,-0.7545506954193115,0.11470715701580048,0.3818875849246979,0.1105913370847702,-0.1007537767291069,0.5775306224822998,-0.33674195408821106,0.5677222013473511,-0.24063056707382202,-0.4160046875476837,-0.4345245957374573,-0.06451373547315598,-0.10372152924537659,-0.2914391756057739,-0.16647210717201233,0.4494699537754059,0.3900282680988312,0.16720256209373474,0.48340171575546265,-0.7237375378608704,-0.058316122740507126,-0.3875540494918823,0.13303321599960327,-0.02188556082546711,-1.1016697883605957,-0.2545551061630249,-0.06206701323390007
series_52,0.01424581091850996,0.2729690372943878,0.3050191402435303,0.4554375410079956,-0.05483321473002434,0.24272507429122925,-0.47862109541893005,-0.09334663301706314,-0.3756638765335083,-0.1322031021118164,-0.36948075890541077,-0.19995084404945374,-0.19343192875385284,0.23587454855442047,0.015378320589661598,-0.49232667684555054,-0.5506733059883118,0.1602102369070053,0.21031245589256287,-0.29144272208213806,-0.2817906439304352,0.10450920462608337,0.3329092562198639,0.14498642086982727,0.034967586398124695,-0.20607884228229523,0.23827369511127472,0.32062000036239624,0.24055896699428558,-0.13012200593948364,-0.36376965045928955,-0.04494192823767662,0.1046585664153099,-0.21423687040805817,-0.03163282945752144,0.03130846098065376,-0.032966114580631256,-0.5230134129524231,-0.011065887287259102,0.30436062812805176,0.02294095791876316,-0.15256693959236145,0.31137901544570923,-0.2518480122089386,0.39641082286834717,-0.1903134137392044,-0.2790049612522125,-0.29115280508995056,0.03181570768356323,-0.1768931746482849,-0.18934686481952667,0.05162626504898071,0.298989862203598,0.26925772428512573,0.11765196174383163,0.23072457313537598,-0.488097220659256,-0.02205735072493553,-0.27132079005241394,-0.06996407359838486,-0.08771467953920364,-0.7354289889335632,-0.14040257036685944,-0.08288563787937164
series_53,-0.01397057343274355,0.42931652069091797,0.3845917284488678,0.5063257813453674,-0.06507063657045364,0.31141144037246704,-0.7124879956245422,-0.07658474892377853,-0.47894608974456787,-0.19580882787704468,-0.5275298357009888,-0.20650114119052887,-0.1782039999961853,0.33460572361946106,0.04668255150318146,-0.6116929054260254,-0.7352991700172424,0.23697981238365173,0.2412426918745041,-0.42716479301452637,-0.38097602128982544,0.14193139970302582,0.444504976272583,0.1924668550491333,0.017739050090312958,-0.3269103467464447,0.2734021544456482,0.33579036593437195,0.2737349569797516,-0.160131573677063,-0.4822017550468445,0.004961361177265644,0.08913265913724899,-0.274986207485199,-0.09435968101024628,-0.013230311684310436,-0.12709034979343414,-0.6875887513160706,0.05899365246295929,0.36871078610420227,0.08378878235816956,-0.1457892656326294,0.47653132677078247,-0.31859853863716125,0.5101153254508972,-0.22393649816513062,-0.3604510426521301,-0.38699060678482056,-0.021319309249520302,-0.15647128224372864,-0.27808886766433716,-0.08373361080884933,0.3897702991962433,0.34870705008506775,0.15353499352931976,0.38699689507484436,-0.6451202034950256,-0.037351127713918686,-0.35601556301116943,0.05045831948518753,-0.05982833355665207,-1.0018713474273682,-0.2157665491104126,-0.0692133679986
series_54,-0.02371998503804207,0.45041394233703613,0.40414682030677795,0.5139289498329163,-0.036289896816015244,0.33837732672691345,-0.7499042749404907,-0.0859910324215889,-0.5000916719436646,-0.2235766500234604,-0.5741007924079895,-0.2407526820898056,-0.17450456321239471,0.35878822207450867,0.046541906893253326,-0.6321494579315186,-0.7980853915214539,0.2533137798309326,0.2634951174259186,-0.49891796708106995,-0.39025619626045227,0.1407962143421173,0.503638744354248,0.22175274789333344,0.010792802087962627,-0.33649030327796936,0.2606769800186157,0.35829871892929077,0.2553810179233551,-0.1642737090587616,-0.4936318099498749,0.011664425022900105,0.10266907513141632,-0.2987334728240967,-0.08903108537197113,-0.027058623731136322,-0.17494624853134155,-0.7103855013847351,0.06911805272102356,0.3893933892250061,0.10057714581489563,-0.11270638555288315,0.5108352899551392,-0.33253392577171326,0.5453629493713379,-0.24120864272117615,-0.3867219388484955,-0.4036215841770172,-0.03527095168828964,-0.12198713421821594,-0.27698683738708496,-0.10919622331857681,0.41894277930259705,0.37280622124671936,0.143087238073349,0.40503302216529846,-0.6575391888618469,-0.056046608835458755,-0.3787047564983368,0.05825807899236679,-0.05770629644393921,-1.0422981977462769,-0.22075359523296356,-0.0678163394331932
series_55,0.015315438620746136,0.29790326952934265,0.39551812410354614,0.5256701707839966,-0.09616431593894958,0.2662211060523987,-0.4688577353954315,-0.06893357634544373,-0.3830845355987549,-0.1221330463886261,-0.3733820617198944,-0.193362295627594,-0.1816246062517166,0.28785523772239685,-0.039360009133815765,-0.4831390082836151,-0.5612358450889587,0.159587100148201,0.1991962194442749,-0.24690522253513336,-0.2942768335342407,0.12842267751693726,0.31665053963661194,0.1965899020433426,0.08532026410102844,-0.21370312571525574,0.27779093384742737,0.2924827039241791,0.2993205487728119,-0.16964519023895264,-0.40651145577430725,-0.03389624133706093,0.10607921332120895,-0.2100011110305786,-0.08489298820495605,0.049461010843515396,-0.04314254969358444,-0.5978928208351135,-0.03190714120864868,0.34873586893081665,0.00743842264637351,-0.17949357628822327,0.35211658477783203,-0.20204563438892365,0.40285220742225647,-0.17277997732162476,-0.30250102281570435,-0.294393926858902,0.08044681698083878,-0.20518019795417786,-0.19675421714782715,0.08576825261116028,0.32542315125465393,0.3223779797554016,0.12565124034881592,0.2049672156572342,-0.5511960387229919,-0.06738834083080292,-0.31213146448135376,-0.08854717016220093,-0.06403209269046783,-0.7714428305625916,-0.07036366313695908,-0.10752133280038834
series_56,-0.004969772882759571,0.3925867974758148,0.3576923906803131,0.4899907112121582,-0.05657759681344032,0.29081547260284424,-0.6531953811645508,-0.0808701440691948,-0.4478279650211334,-0.1852765679359436,-0.4875965714454651,-0.19860927760601044,-0.17347058653831482,0.3083789646625519,0.04779059439897537,-0.5776723623275757,-0.6792997121810913,0.20463986694812775,0.23727615177631378,-0.38946911692619324,-0.3620171546936035,0.11396145820617676,0.4191465377807617,0.17736971378326416,0.00831750687211752,-0.29690614342689514,0.2542409896850586,0.3424449861049652,0.2562101185321808,-0.14646846055984497,-0.45239970088005066,-0.013890783302485943,0.10853923112154007,-0.25288745760917664,-0.06949001550674438,-0.004569794051349163,-0.09882190078496933,-0.630750834941864,0.028147784993052483,0.3505919873714447,0.06992800533771515,-0.14797838032245636,0.43061256408691406,-0.3057313859462738,0.48755019903182983,-0.2130240947008133,-0.34305545687675476,-0.35776063799858093,-0.010617339052259922,-0.17142808437347412,-0.25602003931999207,-0.05321533977985382,0.3525480031967163,0.3325958251953125,0.13157139718532562,0.3443441092967987,-0.5929398536682129,-0.027808446437120438,-0.3345629572868347,0.01961379684507847,-0.08066911995410919,-0.931267499923706,-0.21152304112911224,-0.05985100194811821
series_57,-0.01789078488945961,0.44796136021614075,0.3957904279232025,0.5205454230308533,-0.07199490070343018,0.3197123408317566,-0.7387133836746216,-0.07831025868654251,-0.49606120586395264,-0.20278455317020416,-0.5538067817687988,-0.2115979641675949,-0.1776461899280548,0.35331830382347107,0.040411703288555145,-0.6272755861282349,-0.7694063782691956,0.2530202269554138,0.24301482737064362,-0.4544150233268738,-0.3912631869316101,0.1567607969045639,0.4626184105873108,0.20905032753944397,0.014738972298800945,-0.340406596660614,0.2718948721885681,0.3338715136051178,0.2692398726940155,-0.16439621150493622,-0.4912280738353729,0.011327479965984821,0.09005947411060333,-0.285214900970459,-0.10539498925209045,-0.016146738082170486,-0.15287166833877563,-0.7033140063285828,0.07618407905101776,0.37641945481300354,0.09029634296894073,-0.13584764301776886,0.5089026093482971,-0.32215604186058044,0.523496150970459,-0.23282107710838318,-0.3687664568424225,-0.39563828706741333,-0.029542023316025734,-0.13394537568092346,-0.2749498784542084,-0.10197792202234268,0.4113718867301941,0.36107680201530457,0.15552890300750732,0.4062036871910095,-0.6664157509803772,-0.048837412148714066,-0.3625921607017517,0.06702090799808502,-0.053464725613594055,-1.0288496017456055,-0.22129862010478973,-0.06565971672534943
series_58,-0.007619981653988361,0.3947959244251251,0.3872515559196472,0.5189974308013916,-0.03358333185315132,0.30828580260276794,-0.6311805248260498,-0.10793782025575638,-0.4716535210609436,-0.19907911121845245,-0.5043572783470154,-0.2401481717824936,-0.20216570794582367,0.3331010937690735,0.015547173097729683,-0.6023997664451599,-0.7255630493164062,0.22893430292606354,0.23100215196609497,-0.4234321415424347,-0.33761024475097656,0.12118193507194519,0.4305982291698456,0.19044557213783264,0.01720518246293068,-0.288910448551178,0.26818984746932983,0.3496585786342621,0.2684328854084015,-0.15500985085964203,-0.4494408071041107,-0.02338540181517601,0.11742600798606873,-0.26255977153778076,-0.08111651241779327,0.010734581388533115,-0.11047761887311935,-0.6404554843902588,0.03531886637210846,0.37813982367515564,0.06863752752542496,-0.12756386399269104,0.4484054148197174,-0.3116951286792755,0.4908154606819153,-0.2398073375225067,-0.3300745189189911,-0.35977140069007874,-0.0031710427720099688,-0.12668192386627197,-0.23062875866889954,-0.032878369092941284,0.39261165261268616,0.342117577791214,0.12539196014404297,0.32422497868537903,-0.5975208878517151,-0.05960869416594505,-0.3379499316215515,-0.010670198127627373,-0.07945692539215088,-0.9483644962310791,-0.18536712229251862,-0.08061425387859344
series_59,-0.06872737407684326,0.49308180809020996,0.46385306119918823,0.5283650159835815,-0.11041523516178131,0.36440813541412354,-0.9664338827133179,-0.011795664206147194,-0.5564735531806946,-0.2055048942565918,-0.6876317262649536,-0.26454228162765503,-0.06973917782306671,0.42846059799194336,0.03936363756656647,-0.6733720302581787,-0.9660624265670776,0.34254398941993713,0.30481013655662537,-0.6764897704124451,-0.5077148079872131,0.2748839855194092,0.6677471399307251,0.345278799533844,0.03776494786143303,-0.4234413206577301,0.2623552680015564,0.327474445104599,0.2143937051296234,-0.21928663551807404,-0.5640106797218323,0.09427953511476517,0.06022120639681816,-0.40126049518585205,-0.11802193522453308,-0.06522031128406525,-0.36963003873825073,-0.8550881743431091,0.1869964599609375,0.39457643032073975,0.14227381348609924,-0.053463395684957504,0.6758400201797485,-0.3457154929637909,0.6296983957290649,-0.25102299451828003,-0.4965425133705139,-0.49798524379730225,-0.09152429550886154,-0.0853554904460907,-0.3003820478916168,-0.2281251847743988,0.5210463404655457,0.4189395010471344,0.18452589213848114,0.5879395604133606,-0.8231381773948669,-0.10315512865781784,-0.4223787486553192,0.20355762541294098,0.06498201191425323,-1.1410757303237915,-0.24227099120616913,-0.09947767853736877
series_60,0.027544941753149033,0.3322245478630066,0.3495495617389679,0.47496649622917175,-0.071316659450531,0.2492368519306183,-0.5276815295219421,-0.06753229349851608,-0.3816506266593933,-0.1464526504278183,-0.3953629434108734,-0.1835431009531021,-0.17208980023860931,0.27282387018203735,0.009777793660759926,-0.5045744776725769,-0.5613946318626404,0.160543292760849,0.20861025154590607,-0.2771094739437103,-0.3032134175300598,0.10414081811904907,0.33061185479164124,0.1536685973405838,0.044978100806474686,-0.24017684161663055,0.2614273726940155,0.2951795160770416,0.2762371003627777,-0.14177806675434113,-0.4071921408176422,-0.031394872814416885,0.1045047789812088,-0.21077564358711243,-0.05918553099036217,0.018806103616952896,-0.03769918531179428,-0.5709715485572815,-0.0165571141988039,0.32618144154548645,0.03234817832708359,-0.18123987317085266,0.3405638337135315,-0.24959982931613922,0.417813777923584,-0.18673507869243622,-0.29941970109939575,-0.3114502429962158,0.024386433884501457,-0.1979551911354065,-0.22659210860729218,0.03290748596191406,0.3005910813808441,0.29931411147117615,0.1352090984582901,0.25034648180007935,-0.5348990559577942,-0.03565260395407677,-0.3007509112358093,-0.04172365739941597,-0.08165615051984787,-0.8005215525627136,-0.1329629123210907,-0.0740911141037941
series_61,-0.03214343264698982,0.471564382314682,0.4190838038921356,0.5287253260612488,-0.058634091168642044,0.3411058187484741,-0.7941359877586365,-0.08007476478815079,-0.5209283828735352,-0.22302602231502533,-0.6019248962402344,-0.23306508362293243,-0.17206846177577972,0.37647002935409546,0.04646986722946167,-0.6582428216934204,-0.8279995322227478,0.27858713269233704,0.25812020897865295,-0.5230311751365662,-0.41497960686683655,0.1705525666475296,0.5134445428848267,0.2362218201160431,0.007826368324458599,-0.35540148615837097,0.2634914815425873,0.3416152894496918,0.2514213025569916,-0.170595183968544,-0.508736789226532,0.024908576160669327,0.08901222795248032,-0.3128688931465149,-0.10724067687988281,-0.027509644627571106,-0.19915124773979187,-0.7314785122871399,0.09894847869873047,0.3894839584827423,0.1013326644897461,-0.10758941620588303,0.5504966378211975,-0.335432231426239,0.5514873266220093,-0.24347476661205292,-0.39014893770217896,-0.41846632957458496,-0.05107270926237106,-0.1034936010837555,-0.27956637740135193,-0.13799160718917847,0.441508024930954,0.37941139936447144,0.15350280702114105,0.4475305676460266,-0.6969156861305237,-0.05882648006081581,-0.37752920389175415,0.0993756428360939,-0.03747594356536865,-1.0793592929840088,-0.23881356418132782,-0.06703028082847595
series_62,-0.014710483141243458,0.4259878993034363,0.3869733512401581,0.5071529746055603,-0.07527812570333481,0.30713149905204773,-0.7078503370285034,-0.06637582927942276,-0.47586143016815186,-0.1897357851266861,-0.5181201696395874,-0.20412129163742065,-0.16670817136764526,0.3376827538013458,0.039323173463344574,-0.6029935479164124,-0.7364682555198669,0.2277345210313797,0.2346852868795395,-0.4176309406757355,-0.3827158510684967,0.14204531908035278,0.4433949291706085,0.20161011815071106,0.021551597863435745,-0.3276732861995697,0.27424710988998413,0.32966065406799316,0.2745380401611328,-0.16820448637008667,-0.48278042674064636,0.0048498110845685005,0.0943034291267395,-0.2701185941696167,-0.10101437568664551,-0.011654834263026714,-0.13532237708568573,-0.6909215450286865,0.04938134551048279,0.3690498173236847,0.08403798937797546,-0.14974939823150635,0.4813140630722046,-0.3157559335231781,0.5018967986106873,-0.21937203407287598,-0.3671674430370331,-0.37915071845054626,-0.020047934725880623,-0.16294759511947632,-0.2812614440917969,-0.07632232457399368,0.3853878080844879,0.3517201840877533,0.1513344794511795,0.38188910484313965,-0.6446259617805481,-0.040651801973581314,-0.3545936346054077,0.046721868216991425,-0.05458337813615799,-0.9862483143806458,-0.20918017625808716,-0.06723682582378387
series_63,0.03555624559521675,0.23317863047122955,0.31616538763046265,0.4397960901260376,-0.10268525779247284,0.1954451948404312,-0.37681958079338074,-0.04164836183190346,-0.2931096851825714,-0.09914466738700867,-0.2892473340034485,-0.14962883293628693,-0.1452023833990097,0.2092600017786026,-0.021034980192780495,-0.38582220673561096,-0.4117065370082855,0.09353293478488922,0.18544939160346985,-0.16673395037651062,-0.2578469216823578,0.09936866164207458,0.2618315517902374,0.1569882184267044,0.07527092099189758,-0.15688857436180115,0.22642551362514496,0.23517614603042603,0.24989436566829681,-0.13749343156814575,-0.33640411496162415,-0.04128384217619896,0.10880570858716965,-0.16631260514259338,-0.036680277436971664,0.04538246989250183,-0.007995090447366238,-0.4744727909564972,-0.07247833907604218,0.2724400758743286,-0.015487460419535637,-0.18616613745689392,0.2520466446876526,-0.15455292165279388,0.32592451572418213,-0.13339731097221375,-0.26271262764930725,-0.2342970222234726,0.06416771560907364,-0.21232382953166962,-0.1774861067533493,0.11306207627058029,0.22138972580432892,0.2755989730358124,0.11299309879541397,0.15759527683258057,-0.45395123958587646,-0.03773970901966095,-0.2542438805103302,-0.08894672244787216,-0.06264287233352661,-0.6032750010490417,-0.05546323582530022,-0.07938773930072784
series_64,0.02866937592625618,0.2545432150363922,0.324253648519516,0.4574756324291229,-0.08274142444133759,0.22314870357513428,-0.42155352234840393,-0.06263311952352524,-0.33031243085861206,-0.108229860663414,-0.3263285160064697,-0.17807981371879578,-0.1697356253862381,0.2271561622619629,-0.012761453166604042,-0.43405938148498535,-0.4845890998840332,0.1217225193977356,0.19290803372859955,-0.21348883211612701,-0.26828184723854065,0.10777781903743744,0.2871358394622803,0.15541978180408478,0.06881673634052277,-0.1784868836402893,0.24662937223911285,0.2747991681098938,0.259442538022995,-0.14047639071941376,-0.3595496714115143,-0.04765092954039574,0.11959388107061386,-0.18251442909240723,-0.0463065579533577,0.04365883395075798,-0.013445860706269741,-0.514221727848053,-0.0513031929731369,0.29292061924934387,0.003711686935275793,-0.17313534021377563,0.28601571917533875,-0.19599033892154694,0.3689073324203491,-0.15909793972969055,-0.2746131420135498,-0.26217445731163025,0.058567389845848083,-0.2043427675962448,-0.17858412861824036,0.09060121327638626,0.26095497608184814,0.280183881521225,0.11780133098363876,0.1830780804157257,-0.4776984453201294,-0.04402134194970131,-0.275586873292923,-0.09129135310649872,-0.07843291759490967,-0.6752009391784668,-0.08187346905469894,-0.08716899156570435
series_65,0.014045360498130322,0.36437976360321045,0.3609665036201477,0.4951089918613434,-0.08739515393972397,0.27319616079330444,-0.5866186618804932,-0.07063782960176468,-0.4188215136528015,-0.15108631551265717,-0.4281464219093323,-0.18639740347862244,-0.17700687050819397,0.2920190095901489,0.01229790411889553,-0.530055582523346,-0.6166467070579529,0.18380720913410187,0.21785540878772736,-0.31073281168937683,-0.32552656531333923,0.13263505697250366,0.3559197783470154,0.16648198664188385,0.05262821540236473,-0.27675706148147583,0.28148528933525085,0.30585137009620667,0.2963311970233917,-0.1561608612537384,-0.43826723098754883,-0.011827620677649975,0.08655910938978195,-0.2345975935459137,-0.08151869475841522,0.013872296549379826,-0.05651254206895828,-0.6265886425971985,0.015138281509280205,0.3441891372203827,0.04779632389545441,-0.1905187964439392,0.39142483472824097,-0.26461905241012573,0.4405806362628937,-0.19337116181850433,-0.31451380252838135,-0.3408749997615814,0.026593273505568504,-0.19863468408584595,-0.24997904896736145,0.004572130739688873,0.3389320373535156,0.3164699375629425,0.15502898395061493,0.28827571868896484,-0.5884421467781067,-0.04140244796872139,-0.32406705617904663,-0.01767030917108059,-0.06922437250614166,-0.8678753972053528,-0.14135359227657318,-0.08711791038513184
series_66,0.019384916871786118,0.3177875280380249,0.38806548714637756,0.4938400983810425,0.01072518341243267,0.28819385170936584,-0.5017339587211609,-0.141325905919075,-0.43286845088005066,-0.16772638261318207,-0.4526314437389374,-0.28954288363456726,-0.2523197829723358,0.2975797653198242,-0.03378988802433014,-0.5611463189125061,-0.7255510091781616,0.19329485297203064,0.19535551965236664,-0.43246346712112427,-0.23242491483688354,0.08603459596633911,0.4364503026008606,0.1994026154279709,0.034598346799612045,-0.18379826843738556,0.28658854961395264,0.3479629158973694,0.2576311230659485,-0.13519856333732605,-0.3956938683986664,-0.03126665577292442,0.13269756734371185,-0.2658417820930481,-0.06704451143741608,0.05840061604976654,-0.10337965935468674,-0.6030454039573669,0.021998686715960503,0.3924928307533264,0.05153445154428482,-0.06440611928701401,0.3805440664291382,-0.256529837846756,0.45705151557922363,-0.26799124479293823,-0.28567978739738464,-0.3219671845436096,0.03977889567613602,-0.08213244378566742,-0.16964533925056458,0.07427691668272018,0.4190734624862671,0.303492933511734,0.11918794363737106,0.2271883636713028,-0.5269020795822144,-0.08702722936868668,-0.34892067313194275,-0.13383598625659943,-0.08551366627216339,-0.8398258090019226,-0.06847012042999268,-0.12073957920074463
series_67,-0.054587479680776596,0.49291592836380005,0.4482581913471222,0.5266536474227905,-0.08662694692611694,0.357543021440506,-0.8964352607727051,-0.04464566335082054,-0.5443881750106812,-0.21873576939105988,-0.6517518758773804,-0.2502923011779785,-0.12249377369880676,0.411764919757843,0.041136935353279114,-0.6705396175384521,-0.9200463891029358,0.3144207298755646,0.27299827337265015,-0.6097888350486755,-0.4590492248535156,0.22859883308410645,0.5968221426010132,0.29827117919921875,0.025184664875268936,-0.40141767263412476,0.2694973945617676,0.3309866189956665,0.24216009676456451,-0.20136520266532898,-0.5470967888832092,0.06138567999005318,0.07664314657449722,-0.36268696188926697,-0.1268705427646637,-0.0479072704911232,-0.2942931354045868,-0.8116963505744934,0.14675197005271912,0.40004774928092957,0.12705780565738678,-0.08006467670202255,0.630225419998169,-0.34533700346946716,0.5993548631668091,-0.25183165073394775,-0.45018038153648376,-0.4621317684650421,-0.08069261163473129,-0.0870223343372345,-0.29846641421318054,-0.18576622009277344,0.4872798025608063,0.40589043498039246,0.17042554914951324,0.5274600386619568,-0.7688997983932495,-0.08603759855031967,-0.4068377912044525,0.1551501601934433,0.017300141975283623,-1.1240525245666504,-0.2389150708913803,-0.08053449541330338
series_68,0.04422491043806076,0.06273563206195831,0.16015833616256714,0.22301870584487915,-0.05009151250123978,0.10655562579631805,-0.1343957483768463,-0.0356353223323822,-0.12488359957933426,0.007342790253460407,-0.14580468833446503,-0.15418823063373566,-0.16804322600364685,0.05420135334134102,-0.0794856995344162,-0.19994355738162994,-0.2678244709968567,-0.027756016701459885,0.11450597643852234,-0.1444023847579956,-0.0879824161529541,0.05316675081849098,0.18596267700195312,0.13949421048164368,0.0962885245680809,0.034410279244184494,0.13660356402397156,0.1207924485206604,0.11510463804006577,-0.07068344950675964,-0.13570266962051392,-0.009686983190476894,0.10030017048120499,-0.12414882332086563,-0.008415911346673965,0.07002023607492447,-0.042735107243061066,-0.24712277948856354,-0.056702662259340286,0.17431335151195526,-0.05874941870570183,-0.05438157543540001,0.09948345273733139,-0.010266630910336971,0.158879816532135,-0.08496305346488953,-0.15582701563835144,-0.10071834921836853,0.07977937906980515,-0.07533665746450424,-0.07953578978776932,0.19366630911827087,0.13446690142154694,0.15954908728599548,0.08019911497831345,0.04390622302889824,-0.2537304759025574,-0.018874134868383408,-0.1749705672264099,-0.13209298253059387,-0.02613845281302929,-0.22571240365505219,0.05073215067386627,-0.06448724865913391
series_69,0.019921299070119858,0.32007265090942383,0.3270138204097748,0.4603591561317444,-0.0678320974111557,0.24083268642425537,-0.5243495106697083,-0.07418736070394516,-0.38000333309173584,-0.14987176656723022,-0.3922187089920044,-0.1725320965051651,-0.1696126013994217,0.2553294003009796,0.02694650925695896,-0.502091646194458,-0.5450245141983032,0.1545802354812622,0.21241888403892517,-0.2790164053440094,-0.30847471952438354,0.09456565976142883,0.33287620544433594,0.14539965987205505,0.026289578527212143,-0.2363623082637787,0.24115626513957977,0.3032166659832001,0.25500497221946716,-0.13073143362998962,-0.39458855986595154,-0.033800672739744186,0.10601598769426346,-0.20867404341697693,-0.04220162332057953,0.02320992946624756,-0.03332486003637314,-0.5401806235313416,-0.01609020121395588,0.3080367147922516,0.027979278936982155,-0.17717958986759186,0.3304229974746704,-0.2550010085105896,0.4123569428920746,-0.18319715559482574,-0.29145440459251404,-0.30530911684036255,0.017068324610590935,-0.19675078988075256,-0.21992602944374084,0.024486005306243896,0.28658655285835266,0.2897559404373169,0.12277527898550034,0.2601398825645447,-0.5178162455558777,-0.017567556351423264,-0.28484129905700684,-0.029874766245484352,-0.08475282043218613,-0.7826254963874817,-0.15987634658813477,-0.06748947501182556
series_70,-0.02309698984026909,0.39940640330314636,0.3727121949195862,0.5098972916603088,-0.022372623905539513,0.32554370164871216,-0.671880841255188,-0.10750196129083633,-0.4860689342021942,-0.20882628858089447,-0.5327396988868713,-0.25425291061401367,-0.19252189993858337,0.32995542883872986,0.040363334119319916,-0.6114367246627808,-0.7653742432594299,0.23790724575519562,0.2544952630996704,-0.4763924181461334,-0.35838305950164795,0.12196372449398041,0.4797770082950592,0.2015378624200821,0.008363830856978893,-0.2973468005657196,0.2515615224838257,0.3749941289424896,0.24003717303276062,-0.15582424402236938,-0.4549150764942169,-0.01425024401396513,0.12040568143129349,-0.28209173679351807,-0.06892315298318863,-0.005453838966786861,-0.14282441139221191,-0.654079258441925,0.047047510743141174,0.37781819701194763,0.08865191042423248,-0.10795830935239792,0.4695316553115845,-0.32951709628105164,0.5151742696762085,-0.24621422588825226,-0.35116568207740784,-0.3750847578048706,-0.015328892506659031,-0.12173837423324585,-0.2390853464603424,-0.06625333428382874,0.4051002562046051,0.3477488160133362,0.11988300830125809,0.35433217883110046,-0.6059467196464539,-0.0522843562066555,-0.3542746901512146,0.007424244657158852,-0.07699643820524216,-0.9690316319465637,-0.2102738320827484,-0.07770940661430359
